Start Time,End Time,Lang ID,Text
41,974,[ENG],From the north side of|the second floor...
41,974,[FRE],"Du côté nord au deuxième
étage..."
41,974,[GER],"Von der Nordseite der
zweiten Etage ..."
41,974,[ITA],"Dal lato nord del secondo
piano..."
41,974,[SPA],"Por la parte norte del
segundo piso..."
975,1588,[ENG],you can escape to|the balcony...
975,1588,[FRE],"vous pourrez vous échapper
sur le balcon..."
975,1588,[GER],"können Sie auf den Balkon
gelangen ..."
975,1588,[ITA],puoi fuggire sul balcone...
975,1588,[SPA],"podrás escaparte hasta el
balcón..."
