Start Time,End Time,Lang ID,Text
0,1239,[JPN],20世紀初頭 アメリカと革命直後のロシア
1239,2687,[JPN],そして当時の中華民国を動かす|実力者達が集まった
2744,3983,[JPN],後に『賢人会議』と呼ばれる極秘会談
4096,5335,[JPN],その秘密協定が『賢者達』の始まりだ
5851,7341,[JPN],だが1930年代 彼等の最後の一人が死んだ
7481,8693,[JPN],それ以降 組織だけが暴走を始めた
8874,10016,[JPN],『賢人会議』はただの形骸に成り下がった
10393,11577,[JPN],今の『賢者達』には正義も悪もない
11688,13443,[JPN],あらゆる戦争のあらゆる局面で|様々な国 組織につく
13486,14266,[JPN],まさに『戦争』そのものだ
14572,15268,[JPN],それが彼らの手口だ
15450,16411,[JPN],戦争は犠牲をもって時代を変える
16425,17776,[JPN],それは新たな衝突を生み 次の戦争を創る
17860,19810,[JPN],この核分裂は巨大な螺旋となり|この先も 永遠に続いていく
20229,20883,[JPN],…わかるか 『スネーク』
20884,22179,[JPN],『賢者達』は私を そしてお前を喰らうことで
22179,23293,[JPN],この環を永遠につむいでいくつもりなのだ
23726,25021,[JPN],全てを教えてくれたのは私の父だ
25384,26205,[JPN],彼は『賢者達』の一員だった
26456,28072,[JPN],そう 私は『賢者達』の最後の娘なのだ
28518,29980,[JPN],しかしその父も真実を私へ伝えた後
29995,31012,[JPN],実体のない組織に命を奪われた
31333,32935,[JPN],だが『賢者達』が私から奪ったのは|父だけではない
33311,35567,[JPN],1944年6月 私とコブラ部隊は|ノルマンディ上陸作戦に参加した
35707,37476,[JPN],V2ロケット発射基地の捜索・破壊などの|極秘任務にあたるためだ
38117,38980,[JPN],当時私は妊娠していた
39162,39942,[JPN],父親はザ・ソロー…
40291,40945,[JPN],出産は戦場でした
41322,41990,[JPN],元気な男の子だった…
42381,43133,[JPN],だが息子は取り上げられた
43216,43675,[JPN],『賢者達』に…
