Start Time,End Time,Lang ID,Text
264,765,[JPN],わかったろう
794,1351,[JPN],遅すぎたんだ
1518,2326,[JPN],いいや まだ遅くはない
2354,2688,[JPN],なに？
2953,4206,[JPN],あきらめるな あれを破壊すればいいんだ|この施設ごと
4207,4722,[JPN],量産される前に
4750,5070,[JPN],だが…
5168,6059,[JPN],どうすればいい？|この施設を破壊するには？
6924,7467,[JPN],…そうだな…
7606,8595,[JPN],ロケットエンジンに使う液体燃料の夕ンク
8609,9444,[JPN],あれを爆破することができれば…
10072,11242,[JPN],C3爆薬なら格納庫ごと吹っ飛ぶ
11312,11757,[JPN],C3？
11814,12580,[JPN],…最先端のプラスティック爆弾か？
12622,13889,[JPN],自由自在に形が変わる|21世紀の爆薬だ
13904,14224,[JPN],どこにある？
14475,15408,[JPN],ここの武器庫にあったが 今はない
15422,15895,[JPN],女スパイが盗んだ
15896,16313,[JPN],さっき来ていた
16397,16675,[JPN],EVA？
16760,17359,[JPN],そういう名前ではない
17401,18125,[JPN],夕チアナという女だ
18153,19323,[JPN],ヴォルギンの愛人として|ここに潜り込んでいる
19532,20089,[JPN],あんたの愛人じゃないのか？
20117,20534,[JPN],私の？
20591,21747,[JPN],違う 彼女はヴォルギンの愛人だ
22430,23098,[JPN],私の愛人は…
24812,25104,[JPN],これは？
25133,26456,[JPN],家内と娘だ|アメリカにいる
26888,28058,[JPN],そうだ|あんたの家族はCIAが保護している
28922,29493,[JPN],夕チアナとはいつから？
29605,30357,[JPN],ほんの数週間前だ
30385,31123,[JPN],バーチャスミッションの数日前？
31277,32530,[JPN],あの女はフルシチョフが派遣した|スパイだと言っていた
32572,33045,[JPN],何を渡した？
33172,34342,[JPN],シャゴホッドの実験デー夕の全てだ
34732,35985,[JPN],必ずシャゴホッドを破壊してくれ|大切なことだ
36000,37156,[JPN],ああ だがまずはあんたの安全を確保する
37811,38828,[JPN],…いいや|私は行かない
38967,39872,[JPN],俺の任務はあんたを助けることだ
39887,40193,[JPN],いいんだ
40193,40555,[JPN],ソコロフ！
41377,42421,[JPN],フルシチョフも私を見捨てた
42562,43161,[JPN],国へはもどれん
43244,44302,[JPN],シベリアの#{強制収容所、グーラグ}#送りだ
44359,44832,[JPN],アメリカへは？
45362,46156,[JPN],一時はそれも考えていた
46365,46978,[JPN],家族もアメリカにいる
46978,48092,[JPN],しかし アメリカに逃げたとしても…
48204,49652,[JPN],私はまた新たな殺戮兵器を創る羽目になる
49862,50837,[JPN],何処に行こうと関係ない
51200,52272,[JPN],私は兵器開発者…
52969,53832,[JPN],正直 疲れた…
54571,56493,[JPN],使われてはいけない兵器 存在しては|いけない兵器を毎日開発している
56508,57288,[JPN],毎日 寝ずに…
57789,58638,[JPN],誰に褒められる事もない
58946,59809,[JPN],人の為になるものでもない
60743,61955,[JPN],政治に利用されるだけだ
