Start Time,End Time,Lang ID,Text
15589,16717,[ENG],"Nice to meet you, Snake. I'm Tatyana..."
15589,16717,[FRE],"Enchantée, Snake. Je suis Tatyana..."
15589,16717,[GER],"Schön dich wieder zu sehen, Snake. Ich
bin Tatyana ..."
15589,16717,[ITA],"Piacere, Snake. Io sono Tatyana..."
15589,16717,[SPA],"Encantada de conocerte Snake. Soy
Tatyana..."
19142,19643,[ENG],Here's your equipment.
19142,19643,[FRE],Voilà ton équipement.
19142,19643,[GER],Hier ist deine Ausrüstung.
19142,19643,[ITA],Ecco il tuo equipaggiamento.
19142,19643,[SPA],Aquí está tu equipamiento.
20159,20911,[ENG],"EVA, you could use a towel."
20159,20911,[FRE],"EVA, tu aurais bien besoin d'une serviette."
20159,20911,[GER],"EVA, du könntest ein Handtuch
gebrauchen."
20159,20911,[ITA],"EVA, potresti usare un asciugamano."
20159,20911,[SPA],"EVA, te vendría bien una toalla."
21176,21593,[ENG],So could you.
21176,21593,[FRE],Et toi aussi.
21176,21593,[GER],Du auch.
21176,21593,[ITA],Anche tu.
21176,21593,[SPA],Y a ti.
