Start Time,End Time,Lang ID,Text
4165,5168,[SPA],Parece que mi suerte por fin ha cambiado.
4165,5168,[ITA],"A quanto pare, la fortuna soffia finalmente
a mio favore."
4165,5168,[GER],"Mein  Kriegsglück scheint sich endlich
gewendet zu haben."
4165,5168,[FRE],On dirait que la chance a enfin tourné.
4165,5168,[ENG],It looks like my luck has finally changed.
8373,8986,[SPA],"¡Hasta que nos encontremos de nuevo,"
8373,8986,[ITA],"Alla prossima,"
8373,8986,[GER],"Bis zum nächsten Mal,"
8373,8986,[FRE],"A la prochaine,"
8373,8986,[ENG],"Till we meet again,"
9097,9473,[SPA],John!
9097,9473,[ITA],John!
9097,9473,[GER],John!
9097,9473,[FRE],John!
9097,9473,[ENG],John!
