Start Time,End Time,Lang ID,Text
55,1294,[ENG],Do you know where exactly in|Groznyj Grad Sokolov is located?
55,1294,[FRE],"Tu sais où se situe Sokolov à l'intérieur de
Groznyj Grad?"
55,1294,[GER],"Weißt du, wo genau in Groznyj Grad sich
Sokolov aufhält?"
55,1294,[ITA],"Sai in quale punto esatto di Groznyj Grad
si trova Sokolov?"
55,1294,[SPA],"¿Sabes en qué parte de Groznyj Grad
está Sokolov exactamente?"
1309,2242,[ENG],"He's in the heart of the fortress,|the weapons lab."
1309,2242,[FRE],"Il est au cœur de la forteresse, dans le
laboratoire d'armes."
1309,2242,[GER],"Er ist im Herzen der Festung, im
Waffenlabor."
1309,2242,[ITA],"Si trova al centro della fortezza, il
laboratorio delle armi."
1309,2242,[SPA],"Está en el corazón de la fortaleza, en el
laboratorio de armas."
2326,3468,[ENG],The weapons lab is divided into|three wings.
2326,3468,[FRE],"Le laboratoire d'armes est composé de
trois ailes."
2326,3468,[GER],Das Waffenlabor hat drei Flügel.
2326,3468,[ITA],Il laboratorio delle armi è diviso in tre ali.
2326,3468,[SPA],"El laboratorio de armas está dividido en
tres alas."
3524,4708,[ENG],"There's the east wing, which houses|the research facilities."
3524,4708,[FRE],"Il y a d'abord l'aile Est, où se trouvent les
équipements de recherche."
3524,4708,[GER],"Im Ostflügel sind die
Forschungseinrichtungen untergebracht."
3524,4708,[ITA],Nell'ala est ci sono gli impianti di ricerca.
3524,4708,[SPA],"El ala este, en la que se encuentran las
instalaciones de investigación."
4792,5613,[ENG],"Then there's the main wing, where|the weapons are assembled."
4792,5613,[FRE],"Ensuite, il y a l'aile principale, où les
armes sont assemblées."
4792,5613,[GER],"Im Hauptflügel werden die Waffen
montiert."
4792,5613,[ITA],"Nell'ala principale vengono assemblate le
armi."
4792,5613,[SPA],"El ala principal, donde se montan las
armas."
5614,6282,[ENG],That's where the Shagohod is.
5614,6282,[FRE],C'est là où le Shagohod est entreposé.
5614,6282,[GER],Dort steht der Shagohod.
5614,6282,[ITA],È lì che si trova lo Shagohod.
5614,6282,[SPA],Allí es donde está el Shagohod.
6352,6923,[ENG],"Finally, there's the west wing,"
6352,6923,[FRE],"Et pour finir, l'aile Ouest,"
6352,6923,[GER],Und der Westflügel
6352,6923,[ITA],"Infine, c'è l'ala ovest,"
6352,6923,[SPA],"Y finalmente, el ala oeste,"
6924,7857,[ENG],which is connected via a passageway|to the main building.
6924,7857,[FRE],"qui est reliée au bâtiment principal par
un couloir."
6924,7857,[GER],"ist durch einen Korridor mit dem
Hauptgebäude verbunden."
6924,7857,[ITA],"collegata all'edificio principale da un
corridoio."
6924,7857,[SPA],"que se conecta por un pasillo al edificio
principal."
7885,8511,[ENG],That's where Sokolov is.
7885,8511,[FRE],C'est là où est Sokolov.
7885,8511,[GER],Dort hält sich Sokolov auf.
7885,8511,[ITA],Sokolov si trova lì.
7885,8511,[SPA],Allí está Sokolov.
8609,9653,[ENG],"To get in, you'll have to enter|the main wing from the east wing."
8609,9653,[FRE],"Pour y arriver, tu vas devoir entrer dans
l'aile principale à partir de l'aile Est."
8609,9653,[GER],"Um hineinzukommen, musst du den
Hauptflügel vom Ostflügel aus betreten."
8609,9653,[ITA],"Per accedere, devi entrare nell'ala
principale dall'ala est,"
8609,9653,[SPA],"Para entrar, pasa por el ala principal
desde el ala este."
9668,9863,[ENG],"Then,"
9668,9863,[FRE],"Ensuite,"
9668,9863,[GER],Dann
9668,9863,[ITA],poi
9668,9863,[SPA],"Luego,"
9863,10893,[ENG],go through the passageway on|the second floor of the main wing...
9863,10893,[FRE],"emprunte le couloir au deuxième étage de
l'aile principale..."
9863,10893,[GER],"gehst du durch den Korridor in der zweiten
Etage des Hauptflügels ..."
9863,10893,[ITA],"attraversare il corridoio al secondo piano
dell'ala principale..."
9863,10893,[SPA],"sigue por el pasillo del 2º piso del ala
principal..."
10922,11966,[ENG],The west wing of the weapons lab. Got it.
10922,11966,[FRE],"L'aile Ouest du laboratoire d'armes. C'est
noté."
10922,11966,[GER],"Der Westflügel des Waffenlabors.
Verstanden."
10922,11966,[ITA],"L'ala ovest del laboratorio di armi. Ho
capito."
10922,11966,[SPA],"El ala oeste del laboratorio de armas.
Vale."
12441,13040,[ENG],There's just one problem.
12441,13040,[FRE],Il n'y a qu'un seul problème.
12441,13040,[GER],Dann hast du nur noch ein Problem.
12441,13040,[ITA],C'è solo un problema.
12441,13040,[SPA],Sólo hay un problema.
13054,13458,[ENG],Not again...
13054,13458,[FRE],Quoi encore...
13054,13458,[GER],Nicht schon wieder ...
13054,13458,[ITA],Un altro ancora...
13054,13458,[SPA],Otra vez no...
13472,14405,[ENG],The west wing is protected by|the highest level of security.
