Start Time,End Time,Lang ID,Text
3608,4304,[JPN],こいつを撃てっ！
5726,6687,[JPN],聞こえないのか！　撃てっ！！
7411,8428,[JPN],大佐 それは出来ません
8526,9027,[JPN],出来ないだと？
9348,10086,[JPN],ザ・ボスと約束しました
10100,10531,[JPN],黙れっ！
10657,11465,[JPN],私が貴様の上官だ！
16258,17497,[JPN],貴様 私にたてつく気か？
21928,22763,[JPN],男らしく闘いなさい
23210,23739,[JPN],闘いなさい？
24060,24895,[JPN],緊急事態！ 爆弾が発見された
24910,25940,[JPN],#{爆発物処理班、EOD}#要員以外は総員退避せよ！
25983,27027,[JPN],オセロット 爆弾の捜索に行け
27822,28602,[JPN],繰り返す 爆弾が発見された
28616,29786,[JPN],#{爆発物処理班、EOD}#要員以外は総員退避せよ！
30009,30371,[JPN],行けっ！
37630,38465,[JPN],さあ 蛇よ こい！！
