Start Time,End Time,Lang ID,Text
3329,5070,[JPN],現在 北極海上空 高度3万フィート|ソ連領空に接近中
5126,6156,[JPN],間もなくドローン射出ポイントに到達します
6255,7244,[JPN],ドローン 油圧・電圧共に正常
7300,8066,[JPN],ペイロードへの酸素供給は正常
8094,9222,[JPN],ペイロード用防寒装置への電力供給|異常なし
9278,9682,[JPN],#{突風、ガスト}#なし
9794,10727,[JPN],現在 ドローン切り離しに問題なし
10936,11925,[JPN],いいか 今回はHALO降下は無理だ
11967,13011,[JPN],前回の作戦以来 空域の警戒が厳重になった
13040,14126,[JPN],バーチャスミッションの時のように|上空へは近づけない
14238,15073,[JPN],よって最新鋭の兵器を使う…
15144,16272,[JPN],スネーク これはアラン・シェパード並みの|栄誉だぞ
16384,17428,[JPN],これが最後のチャンスだ|愛国心を示せ
17470,18946,[JPN],失敗すれば また病院のベッドの上で|銃殺されるのを待つことになる
