Start Time,End Time,Lang ID,Text
292,1072,[ENG],The Philosophers' Legacy.
292,1072,[FRE],L'Héritage des Philosophes.
292,1072,[GER],Das Erbe der Philosophen?
292,1072,[ITA],L'Eredità dei Filosofi.
292,1072,[SPA],El legado de los Filósofos.
1239,2144,[ENG],Haven't you heard of the Philosophers?
1239,2144,[FRE],"Vous n'avez pas entendu parler des
Philosophes?"
1239,2144,[GER],"Sie haben noch nie von den Philosophen
gehört?"
1239,2144,[ITA],Non hai sentito parlare dei Filosofi?
1239,2144,[SPA],¿No has oído hablar de los Filósofos?
2465,3607,[ENG],The colonel has inherited|their immense legacy.
2465,3607,[FRE],Le colonel a hérité de leur legs.
2465,3607,[GER],Der Oberst hat ihr riesiges Erbe geerbt.
2465,3607,[ITA],"Al colonnello è andata la loro immensa
eredità."
2465,3607,[SPA],El coronel ha heredado su inmenso legado.
3928,5585,[ENG],Volgin's father was in charge of the|Philosophers' money laundering activities.
3928,5585,[FRE],"Le père de Volgin était chargé de blanchir
l'argent sale des Philosophes."
3928,5585,[GER],"Volgins Vater organisierte die Geldwäsche
für die Philosophen."
3928,5585,[ITA],"Il padre di Volgin si occupava del
riciclaggio del denaro sporco dei Filosofi."
3928,5585,[SPA],"El padre de Volgin era el encargado de
blanquear el dinero de los Filósofos."
5837,6519,[ENG],"In the confusion of the war,"
5837,6519,[FRE],"Dans la confusion de la guerre,"
5837,6519,[GER],In den Wirren des Krieges eignete
5837,6519,[ITA],"Nella confusione della guerra,"
5837,6519,[SPA],"Durante la confusión de la guerra,"
6520,7481,[ENG],he somehow ended up with|their treasure.
6520,7481,[FRE],il a fini par hériter de leur trésor.
6520,7481,[GER],er sich irgendwie den gesamten Schatz an.
6520,7481,[ITA],"in qualche modo si è ritrovato il loro
tesoro,"
6520,7481,[SPA],"no se sabe cómo, se hizo con su tesoro"
7913,9069,[ENG],And Volgin inherited that treasure|illegally.
7913,9069,[FRE],Et Volgin en a hérité de façon illégale.
7913,9069,[GER],Und Volgin erbte ihn unrechtmäßig.
7913,9069,[ITA],che Volgin ha ereditato illegalmente.
7913,9069,[SPA],y Volgin heredó ese dinero ilegalmente.
9431,10503,[ENG],We never need to worry about|the military budget.
9431,10503,[FRE],"Nous n'avons jamais à nous soucier du
budget militaire."
9431,10503,[GER],"Um den Militärhaushalt müssen wir uns nie
sorgen."
9431,10503,[ITA],"Non abbiamo preoccupazioni di bilancio
militare:"
9431,10503,[SPA],"Por eso el presupuesto militar no tiene
límites."
10504,11172,[ENG],The development costs|at our facility are
10504,11172,[FRE],"Les frais de développement de notre
laboratoire sont couverts par les fonds"
10504,11172,[GER],"Alle Entwicklungskosten unserer
Einrichtung werden"
10504,11172,[ITA],i costi di sviluppo nel nostro impianto
10504,11172,[SPA],Nuestra investigación está financiada
11173,12190,[ENG],all paid out of the colonel's deep pockets.
11173,12190,[FRE],quasiment illimités de notre colonel.
11173,12190,[GER],"aus den tiefen Taschen des Oberst
bezahlt."
11173,12190,[ITA],"sono tutti pagati dalle tasche senza fondo
del colonnello."
11173,12190,[SPA],con el dinero del coronel.
12608,13416,[ENG],The weapons born here will be the genes
12608,13416,[FRE],Les armes créées ici constitueront les
12608,13416,[GER],"Die Waffen, die hier entstehen,"
12608,13416,[ITA],Le armi nate qui saranno i geni
12608,13416,[SPA],"¡Las armas que aquí nacen, son los genes"
13416,14683,[ENG],for creating an entirely new form|of warfare!
13416,14683,[FRE],"gènes pour une toute nouvelle forme de
guerre!"
13416,14683,[GER],"werden eine ganz neue Form der
Kriegsführung hervorbringen!"
13416,14683,[ITA],"per la creazione di una forma
completamente nuova di guerra!"
13416,14683,[SPA],"necesarios para dar a luz a una nueva
forma de guerra!"
15394,16494,[ENG],The funding for my research|came out of that legacy...
15394,16494,[FRE],"Le financement de ma recherche vient de
cet héritage..."
15394,16494,[GER],"Auch meine Forschung wurde aus dem
Erbe bezahlt ..."
15394,16494,[ITA],"I fondi per le mie ricerche venivano da
quell'eredità..."
15394,16494,[SPA],"El dinero que financió mi investigación
viene de ese Legado..."
16815,17428,[ENG],...CAME out of it.
16815,17428,[FRE],... Il VIENT de cet héritage.
16815,17428,[GER],... WURDE bezahlt.
16815,17428,[ITA],"VENIVANO, capito?"
16815,17428,[SPA],ES ese Legado.
17484,18417,[ENG],"Now, my money, my men -"
17484,18417,[FRE],"Et maintenant, mon budget, mes hommes,"
17484,18417,[GER],"Jetzt wurde mein Geld, meine Männer -"
17484,18417,[ITA],"E ora il mio denaro, i miei uomini -"
17484,18417,[SPA],"Y ahora, mi dinero, mi hombre..."
18418,19448,[ENG],all have been diverted to the Shagohod|project.
18418,19448,[FRE],"tout a été détourné pour le projet
Shagohod."
18418,19448,[GER],"alles wurde für das Shagohod-Projekt
abgestellt."
18418,19448,[ITA],"sono stati tutti trasferiti al progetto
Shagohod."
18418,19448,[SPA],todos destinados al proyecto Shagohod.
19449,20340,[ENG],"Tomorrow, they will be conducting|the final test."
19449,20340,[FRE],"Demain, ils feront le dernier test."
19449,20340,[GER],Morgen führen sie den Field-Test durch.
19449,20340,[ITA],Domani faranno il test finale.
19449,20340,[SPA],"Mañana, llevarán a cabo la última prueba."
20340,21203,[ENG],While Sokolov is making|the final preparations
20340,21203,[FRE],"Pendant que Sokolov termine les
préparatifs"
20340,21203,[GER],"Während Sokolov die letzten
Vorbereitungen"
20340,21203,[ITA],"Mentre Sokolov sta facendo i preparativi
finali"
20340,21203,[SPA],"Y mientras Sokolov está terminando los
preparativos"
21204,21998,[ENG],"in the weapons factory|at Volgin's main base,"
21204,21998,[FRE],"à l'usine d'armement de la base principale
de Volgin,"
21204,21998,[GER],"in der Waffenfabrik in Volgins Zentrale,"
21204,21998,[ITA],"nella fabbrica di armi presso la base
principale di Volgin,"
21204,21998,[SPA],"en la fábrica de armamento en la base
central de Volgin,"
21998,22833,[ENG],"the great fortress of Groznyj Grad,"
21998,22833,[FRE],"la grande forteresse de Groznyj Grad,"
21998,22833,[GER],"der großen Festung in  Groznyj Grad, trifft,"
21998,22833,[ITA],"la grande fortezza di Groznyj Grad,"
21998,22833,[SPA],"la gran fortaleza de Groznyj Grad,"
22834,24505,[ENG],here I am playing host to an enemy|spy and drinking myself into a stupor.
22834,24505,[FRE],"je suis ici, à accueillir un espion ennemi, et
à me saouler pour oublier."
22834,24505,[GER],"unterhalte ich hier einen feindlichen Spion
und trinke mich um den Verstand."
22834,24505,[ITA],"qui io faccio gli onori di casa a una spia
nemica e mi sbronzo fino all'incoscienza."
22834,24505,[SPA],"aquí estoy yo, anfitrión de un enemigo y
emborrachándome vergonzosamente."
24520,25091,[ENG],That's where they moved Sokolov?
24520,25091,[FRE],C'est là où ils ont emmené Sokolov?
24520,25091,[GER],Dorthin haben sie Sokolov gebracht?
24520,25091,[ITA],È lì che hanno trasferito Sokolov?
24520,25091,[SPA],¿Es allí donde han llevado a Sokolov?
25091,25369,[ENG],Yes.
25091,25369,[FRE],Oui.
25091,25369,[GER],Ja.
25091,25369,[ITA],Sì.
25091,25369,[SPA],Sí.
25384,25997,[ENG],"And the Shagohod is there, too?"
25384,25997,[FRE],Et le Shagohod est là également?
25384,25997,[GER],Und der Shagohod ist auch dort?
25384,25997,[ITA],E anche lo Shagohod si trova lì?
25384,25997,[SPA],¿Y también está allí el Shagohod?
26052,26483,[ENG],Of course.
26052,26483,[FRE],Bien sûr.
26052,26483,[GER],Natürlich.
26052,26483,[ITA],Naturalmente.
26052,26483,[SPA],claro.
