Start Time,End Time,Lang ID,Text
0,1030,[SPA],"Durante la última Gran Guerra, los
hombres más poderosos de América,"
0,1030,[ITA],"Durante l'ultima Grande Guerra, gli uomini
più potenti di America,"
0,1030,[GER],"Während des letzten Weltkriegs schlossen
die mächtigsten Männer Amerikas,"
0,1030,[FRE],"Pendant la dernière Guerre mondiale, les
grosses huiles d'Amérique,"
0,1030,[ENG],"During the last Great War,|the most powerful men in America,"
1030,2200,[SPA],"China y la Unión Soviética hicieron un
pacto secreto,"
1030,2200,[ITA],"Cina e Unione Sovietica strinsero un patto
segreto:"
1030,2200,[GER],"Chinas und der Sowjetunion einen
geheimen Pakt,"
1030,2200,[FRE],"de Chine et d'Union Soviétique ont conclu
un pacte secret."
1030,2200,[ENG],"China, and the Soviet Union had|a secret pact."
2270,3245,[SPA],pacto para derrotar a los poderes del Eje
2270,3245,[ITA],"un piano per sconfiggere le potenze
dell'Asse"
2270,3245,[GER],"um die Achsenmächte zu besiegen und
eine neue"
2270,3245,[FRE],"Ce pacte avait pour objectif la défaite des
puissances de l'Axe"
2270,3245,[ENG],The pact was a blueprint for defeating|the Axis Powers
3246,4026,[SPA],y crear un nuevo orden mundial.
3246,4026,[ITA],e creare un nuovo ordine mondiale.
3246,4026,[GER],Weltordnung zu schaffen.
3246,4026,[FRE],et la création d'un nouvel ordre mondial.
3246,4026,[ENG],and creating a new world order.
4137,4958,[SPA],"Para asegurarse la victoria en la guerra,"
4137,4958,[ITA],"Per assicurarsi la vittoria in guerra,"
4137,4958,[GER],Die drei Länder vereinten ihre Kräfte
4137,4958,[FRE],"Pour assurer leur victoire,"
4137,4958,[ENG],"To secure victory in the war,"
4959,5878,[SPA],los tres países unieron fuerzas
4959,5878,[ITA],i tre Paesi riunirono le proprie risorse
4959,5878,[GER],und führten streng geheime Einsätze und
4959,5878,[FRE],"ces 3 pays ont mis leurs ressources en
commun"
4959,5878,[ENG],the three countries pooled|their resources
5893,7564,[SPA],"para llevar a cabo las operaciones e
investigaciones más secretas;"
5893,7564,[ITA],"per condurre operazioni e ricerche
segretissime:"
5893,7564,[GER],"Forschungsprojekte durch - die
Atombombe,"
5893,7564,[FRE],"en matière de recherche et d'action sur le
terrain :"
5893,7564,[ENG],to conduct the most covert types|of operations and research -
8080,9514,[SPA],"la bomba atómica, la tecnología espacial,
la unidad Cobra..."
8080,9514,[ITA],"la bomba atomica, la razzotecnica, l'unità
Cobra..."
8080,9514,[GER],"Raketentechnologie, die Cobra-Einheit ..."
8080,9514,[FRE],"la bombe atomique, les fusées, l'unité
Cobra, etc..."
8080,9514,[ENG],"- the atomic bomb, rocket technology,|the Cobra unit... "
9766,10629,[SPA],"Y consiguieron una considerable cantidad
de dinero"
9766,10629,[ITA],"E ammassarono un'enorme quantità di
denaro"
9766,10629,[GER],"und sie brachten Unsummen Geldes auf,"
9766,10629,[FRE],"Et ils ont amassés des sommes d'argent
incroyables,"
9766,10629,[ENG],And they amassed an enormous|sum of money
10630,11131,[SPA],para financiar estos proyectos.
10630,11131,[ITA],"da destinare a tali progetti,"
10630,11131,[GER],um diese Projekte zu finanzieren.
10630,11131,[FRE],pour financer ces projets.
10630,11131,[ENG],to fund these projects.
11131,12301,[SPA],"Suficiente para participar en 5 guerras
consecutivas..."
11131,12301,[ITA],"sufficiente a ripetere la guerra ben cinque
volte..."
11131,12301,[GER],"Genug, um den Krieg fünf Mal führen zu
können ..."
11131,12301,[FRE],"suffisamment pour gagner cinq guerres de
suite..."
11131,12301,[ENG],Enough to fight the war five times over... 
12803,13875,[SPA],Esa riqueza es el Legado de los Filósofos.
12803,13875,[ITA],"Quella ricchezza costituisce l'Eredità dei
Filosofi."
12803,13875,[GER],"Dieser Reichtum ist das Erbe der
Philosophen."
12803,13875,[FRE],"Ces richesses, c'est ça, l'Héritage des
Philosophes."
12803,13875,[ENG],That wealth is the Philosophers' Legacy.
14140,14599,[SPA],"Tras ganar la guerra,"
14140,14599,[ITA],"Dopo che la guerra fu vinta,"
14140,14599,[GER],Nach dem Krieg sollten
14140,14599,[FRE],"Après la guerre,"
14140,14599,[ENG],"After the war was won,"
14600,15435,[SPA],"los tres países se iban a dividir el Legado
de los Filósofos"
14600,15881,[ITA],"i tre Paesi dovevano spartirsi l'Eredità dei
Filosofi."
14600,15435,[GER],die drei Länder das Erbe der Philosophen
14600,15435,[FRE],"ces 3 pays devaient diviser l'Héritage des
Philosophes"
14600,15435,[ENG],the three countries were to divide|the Philosophers' Legacy
15436,15895,[SPA],entre ellos.
15436,15895,[GER],unter sich aufteilen.
15436,15895,[FRE],entre eux.
15436,15895,[ENG],amongst themselves.
16049,16968,[SPA],"Y eso explica por qué los Estados Unidos
y la Unión Soviética"
16049,16968,[ITA],"Per questo gli Stati Uniti e l'Unione
Sovietica"
16049,16968,[GER],"So konnten die Vereinigten Staaten und
die Sowjetunion"
16049,16968,[FRE],"Ce qui explique pourquoi les Etats-Unis et
l'Union Soviétique"
16049,16968,[ENG],This explains why the United States|and the Soviet Union
16969,18013,[SPA],"pudieron contratar a los mejores científicos
de Alemania"
16969,18013,[ITA],"riuscirono a portarsi via le più brillanti
menti scientifiche tedesche"
16969,18013,[GER],nach dem Krieg auch die besten deutschen
16969,18013,[FRE],"ont pu s'accaparer les meilleurs
scientifiques allemands"
16969,18013,[ENG],were able to steal away the best|scientific minds in Germany
18014,18571,[SPA],en cuanto acabó la guerra.
18014,18571,[ITA],non appena la guerra ebbe fine.
18014,18571,[GER],Wissenschaftler abwerben.
18014,18571,[FRE],dès la fin de la guerre.
18014,18571,[ENG],as soon as the war ended.
18961,20493,[SPA],"Pero nuestra querida Patria ha superado
con creces a sus patéticos rivales."
18961,20493,[ITA],"Ma la nostra grande Madrepatria ha
distaccato i suoi patetici rivali."
18961,20493,[GER],"Doch unser Mütterchen Russland übertraf
seine mickrigen Rivalen bei weitem."
18961,20493,[FRE],"Mais notre Mère-Patrie a surpassé ses
adversaires."
18961,20493,[ENG],But our great Motherland has far|surpassed its pathetic rivals.
20688,21301,[SPA],"Tenemos mucha riqueza,"
20688,21301,[ITA],"Noi possediamo enormi ricchezze,"
20688,21301,[GER],"Wir besitzen riesige Reichtümer,"
20688,21301,[FRE],"Nous avons des richesses extraordinaires,"
20688,21301,[ENG],"We possess enormous wealth,"
