Start Time,End Time,Lang ID,Text
821,1155,[SPA],"Snake,"
821,1155,[ITA],"Snake,"
821,1155,[GER],"Snake,"
821,1155,[FRE],"Snake,"
821,1155,[ENG],"Snake,"
1337,1866,[SPA],ven aquí un minuto...
1337,1866,[ITA],vieni qui un minuto...
1337,1866,[GER],komm einmal her ...
1337,1866,[FRE],viens ici une minute...
1337,1866,[ENG],come here for a minute...
2842,3496,[SPA],Hay algo aquí...
2842,3496,[ITA],Qui c'è qualcosa...
2842,3496,[GER],Hier steckt etwas drin ...
2842,3496,[FRE],Il y a un truc là-dedans...
2842,3496,[ENG],There's something in here...
3705,4345,[SPA],está tan duro...
3705,4345,[ITA],qualcosa di duro...
3705,4345,[GER],Es ist so hart ...
3705,4345,[FRE],c'est dur...
3705,4345,[ENG],it's so hard...
5224,5795,[SPA],¿Cuándo se ha puesto así...?
5224,5795,[ITA],Quand'è diventato così...?
5224,5795,[GER],Seit wann ist es so ...?
5224,5795,[FRE],"Quand est-ce que c'est devenu comme
ça...?"
5224,5795,[ENG],When did it get like that...?
5795,6185,[SPA],Quieto.
5795,6185,[ITA],Stai fermo.
5795,6185,[GER],Halt still.
5795,6185,[FRE],Ne bouge pas.
5795,6185,[ENG],Hold still.
6645,7132,[SPA],Ya lo hago yo.
6645,7132,[ITA],Lascia fare a me.
6645,7132,[GER],Lass mich das machen.
6645,7132,[FRE],Laisse-moi faire.
6645,7132,[ENG],Let me do it.
7509,8442,[SPA],"Sabes, me han entrenado para hacer estas
cosas yo misma..."
7509,8442,[ITA],"Sai, sono stato addestrato a fare questo
tipo di cose da solo..."
7509,8442,[GER],"Weißt du, ich habe gelernt, so etwas
selbst zu tun ..."
7509,8442,[FRE],"Tu sais, j'ai été formé pour faire ce genre
de trucs moi-même..."
7509,8442,[ENG],"You know, I've been trained to do|this kind of thing myself..."
8442,9124,[SPA],Relájate y deja que lo haga yo.
8442,9124,[ITA],Rilassati e lascia che ci pensi io.
8442,9124,[GER],"Entspann dich einfach und überlass alles
nur mir."
8442,9124,[FRE],Détends-toi et laisse-moi faire.
8442,9124,[ENG],Just relax and let me handle it.
9125,9459,[SPA],OK...
9125,9459,[ITA],O.K....
9125,9459,[GER],Okay ...
9125,9459,[FRE],OK...
9125,9459,[ENG],OK...
9473,10058,[SPA],Es increíble lo pequeño que es...
9473,10058,[ITA],È incredibile quanto sia piccolo...
9473,10058,[GER],"Ich kann gar nicht fassen, wie klein er
ist ..."
9473,10058,[FRE],"Incroyable, c'est vraiment minuscule..."
9473,10058,[ENG],I can't believe how small it is...
10058,10740,[SPA],"Sí, pero funciona muy bien..."
10058,10740,[ITA],"Già, ma fa bene il suo dovere..."
10058,10740,[GER],"Ja, aber Hauptsache, er tut seine Arbeit ..."
10058,10740,[FRE],"Ouais, mais tout aussi efficace."
10058,10740,[ENG],"Yeah, but it gets the job done..."
10741,11799,[SPA],"¿De verdad? Venga, levanta las
caderas..."
10741,11799,[ITA],"Davvero? Su, solleva il sedere..."
10741,11799,[GER],"Wirklich? Warte, heb einmal deine
Hüften ..."
10741,11799,[FRE],"Ah bon? Tiens, relève tes hanches..."
10741,11799,[ENG],"Really?|Here, lift up your hips..."
12427,12719,[SPA],¿Así?
12427,12719,[ITA],Così?
12427,12719,[GER],So?
12427,12719,[FRE],Comme ça?
12427,12719,[ENG],Like this?
12719,13025,[SPA],Sí.
12719,13025,[ITA],Sì.
12719,13025,[GER],Ja.
12719,13025,[FRE],Ouais.
12719,13025,[ENG],Yeah.
14127,14558,[SPA],"Bueno, ¿qué tal?"
14127,14558,[ITA],...Come va?
14127,14558,[GER],... Ist das gut?
14127,14558,[FRE],...Qu'est-ce que tu dis de ça?
14127,14558,[ENG],...How's that?
14572,14920,[SPA],Eres muy buena.
14572,14920,[ITA],Ci sai fare piuttosto bene.
14572,14920,[GER],Du bist sehr geschickt darin.
14572,14920,[FRE],"Dis donc, tu es assez douée."
14572,14920,[ENG],You're pretty good at that.
14921,15687,[SPA],"Ya, me lo dice todo el mundo."
14921,15687,[ITA],"Già, me lo dicono tutti."
14921,15687,[GER],"Ja, das sagt mir jeder."
14921,15687,[FRE],"Oui, c'est ce qu'on me dit souvent."
14921,15687,[ENG],"Yeah, everybody tells me that."
15812,16647,[SPA],"Quieto, todavía no he acabado."
15812,16647,[ITA],Stai fermo. Non ho ancora finito.
15812,16647,[GER],Halt still. Ich bin noch nicht fertig.
15812,16647,[FRE],"Attends, je n'ai pas fini."
15812,16647,[ENG],Hold steady. I'm not done yet.
17010,17873,[SPA],¡Ya está! Un transmisor.
17010,17873,[ITA],Ecco fatto! Un trasmettitore.
17010,17873,[GER],Da! Ein Sender.
17010,17873,[FRE],Tiens! Un émetteur.
17010,17873,[ENG],There! A transmitter.
18459,19127,[SPA],¿Así lo hacen en la KGB?
18459,19127,[ITA],È così che fanno al KGB?
18459,19127,[GER],Machen sie es so im KGB?
18459,19127,[FRE],"C'est comme ça qu'ils s'y prennent au
KGB?"
18459,19127,[ENG],Is that how they do it in the KGB?
19128,20270,[SPA],"Algunas veces. ¿Te gusta más el estilo
americano?"
19128,20270,[ITA],A volte. O preferiresti farlo all'americana?
19128,20270,[GER],"Manchmal. Soll ich es lieber auf
amerikanische Art machen?"
19128,20270,[FRE],"Oui, parfois. Tu préfères à l'américaine?"
19128,20270,[ENG],Sometimes. Would you rather I did it|American style?
20870,22221,[SPA],"Mmm... ¿pero cómo sabías que allí había
un transmisor?"
20870,22221,[ITA],"Mmm...ma come facevi a sapere che c'era
inserito un trasmettitore?"
20870,22221,[GER],"Mmm... Aber woher wusstest du, dass dort
ein Sender versteckt war?"
20870,22221,[FRE],"Mmm... mais comment tu savais qu'il y
avait un émetteur caché là?"
20870,22221,[ENG],Mmm...but how'd you know there was|a transmitter lodged there?
22249,23126,[SPA],¡Eso es intuición femenina!
22249,23126,[ITA],Ne hai di intuito femminile!
22249,23126,[GER],Das ist beachtliche weibliche Intuition.
22249,23126,[FRE],Une sacré intuition féminine...
22249,23126,[ENG],That's some female intuition you've got.
