Start Time,End Time,Lang ID,Text
3329,4039,[ENG],"Ah, you're here at last."
3329,4039,[FRE],"Ah, enfin, te voilà."
3329,4039,[GER],Na endlich bist du da.
3329,4039,[ITA],"Ah, eccoti finalmente."
3329,4039,[SPA],"Ah, por fin estás aquí."
4109,4875,[ENG],Looks like The Boss' info was right.
4109,4875,[FRE],"On dirait que The Boss nous a donné les
bons renseignements."
4109,4875,[GER],"The Boss' Informationen stimmten also
doch."
4109,4875,[ITA],Le informazioni di The Boss erano giuste.
4109,4875,[SPA],"Pues al final, The Boss tenía razón."
8219,9222,[ENG],Twice now you've made me taste|bitter defeat.
8219,9222,[FRE],"Par deux fois, tu m'as vaincu amèrement."
8219,9222,[GER],"Du hast mir schon zweimal eine herbe
Niederlage zugefügt!"
8219,9222,[ITA],"Per due volte mi hai fatto assaporare la
sconfitta."
8219,9222,[SPA],"Ya me has hecho probar el sabor de la
derrota dos veces."
13430,14279,[ENG],"I hate to disappoint the Cobras,"
13430,14279,[FRE],"Désolé de décevoir les Cobras,"
13430,14279,[GER],"Ich enttäusche die Cobras nicht gerne,"
13430,14279,[ITA],"Mi spiace deludere i Cobra,"
13430,14279,[SPA],"Siento desilusionar a los Cobras,"
14405,15045,[ENG],but you're mine now.
14405,15045,[FRE],mais tu es à moi maintenant.
14405,15045,[GER],aber du gehörst jetzt mir.
14405,15045,[ITA],ma ora sei mio.
14405,15045,[SPA],pero eres todo mío.
15770,16396,[ENG],"All of you, leave us!"
15770,16396,[FRE],"Vous tous, laissez-nous!"
15770,16396,[GER],Lasst uns allein!
15770,16396,[ITA],Andatevene tutti!
15770,16396,[SPA],"Vosotros, ¡dejadnos!"
17805,18320,[ENG],It's just you and me.
17805,18320,[FRE],Il n'y a plus que toi et moi.
17805,18320,[GER],Nur du und ich.
17805,18320,[ITA],Siamo solo noi due.
17805,18320,[SPA],Ahora estamos tú y yo solos.
18362,19016,[ENG],No one to get in our way.
18362,19016,[FRE],"Plus personne pour se mettre dans notre
chemin."
18362,19016,[GER],Niemand wird uns stören.
18362,19016,[ITA],Nessuno si metterà in mezzo.
18362,19016,[SPA],Nadie se interpone en nuestro camino.
19240,20048,[ENG],Ocelots are proud creatures.
19240,20048,[FRE],Les Ocelots sont des créatures fières.
19240,20048,[GER],Ozelots sind stolze Kreaturen.
19240,20048,[ITA],Gli ocelot sono creature fiere.
19240,20048,[SPA],Los ocelots son criaturas muy orgullosas.
20131,20841,[ENG],They prefer to hunt alone.
20131,20841,[FRE],Elles préfèrent chasser seules.
20131,20841,[GER],Sie jagen am liebsten allein.
20131,20841,[ITA],Preferiscono cacciare da soli.
20131,20841,[SPA],Prefieren cazar en solitario.
27390,27961,[ENG],12 shots...
27390,27961,[FRE],12 coups...
27390,27961,[GER],Zwölf Schuss ...
27390,27961,[ITA],12 colpi...
27390,27961,[SPA],12 disparos...
31987,33004,[ENG],"This time, I've got 12 shots."
31987,33004,[FRE],"Cette fois, j'ai 12 coups."
31987,33004,[GER],Dieses Mal habe ich zwölf Schuss.
31987,33004,[ITA],Questa volta ho 12 colpi.
31987,33004,[SPA],Esta vez tengo 12 disparos.
36167,36459,[ENG],Okay...
36167,36459,[FRE],OK...
36167,36459,[GER],OK...
36167,36459,[ITA],OK...
36167,36459,[SPA],OK...
36933,37267,[ENG],Draw!
36933,37267,[FRE],Dégaine!
36933,37267,[GER],Zieh!
36933,37267,[ITA],Estrai l'arma!
36933,37267,[SPA],¡Saca el arma!
