Start Time,End Time,Lang ID,Text
8735,9236,[SPA],"Bien, ha sido rápido."
8735,9236,[ITA],Che rapidità!
8735,9236,[GER],Das ging schnell.
8735,9236,[FRE],"Eh bien, c'était rapide."
8735,9236,[ENG],"Well, that was quick."
9849,10615,[SPA],Parece que has descansado un rato...
9849,10615,[ITA],Dovresti riposare un po'.
9849,10615,[GER],"Du siehst so aus, als könntest du etwas
Schlaf gebrauchen."
9849,10615,[FRE],"On dirait qu'un peu de repos ne te ferait
pas de mal."
9849,10615,[ENG],You look like you could use some rest.
10713,11562,[SPA],"Estoy bien. Solo con estes dos doble
papeles,"
10713,11562,[ITA],"Sto bene. È solo che ricoprendo questi due
ruoli,"
10713,11562,[GER],"Es geht mir gut. Nur lassen mir diese
beiden Rollen"
10713,11562,[FRE],"Ça ira. C'est juste qu'en jouant deux
rôles à"
10713,11562,[ENG],I'll be fine.|It's just that playing these two roles
11563,12203,[SPA],no tengo mucho tiempo para dormir.
11563,12203,[ITA],mi è rimasto poco tempo per dormire.
11563,12203,[GER],nicht viel Zeit zu schlafen.
11563,12203,[FRE],"la fois, je n'ai pas eu beaucoup de temps
pour dormir."
11563,12203,[ENG],hasn't left me much time to sleep.
12204,12719,[SPA],¿Dónde te has hecho esos cortes?
12204,12719,[ITA],Dove ti sei ferita in quel modo?
12204,12719,[GER],Wo hast du all die Narben her?
12204,12719,[FRE],"Où est-ce que tu as eu toutes ces
balafres?"
12204,12719,[ENG],Where'd you get those cuts?
12733,13095,[SPA],El coronel...
12733,13095,[ITA],Il colonnello...
12733,13095,[GER],Der Oberst ...
12733,13095,[FRE],C'est le Colonel...
12733,13095,[ENG],The colonel...
13193,13610,[SPA],¿¡Se ha enterado!?
13193,13610,[ITA],Ha scoperto tutto?!
13193,13610,[GER],Er hat es herausgefunden?!
13193,13610,[FRE],Il a appris la vérité!?
13193,13610,[ENG],He found out!?
13625,14251,[SPA],"Si lo supiera, ya estaría muerta..."
13625,14251,[ITA],"Se fosse così, sarei già morta..."
13625,14251,[GER],"Wenn er etwas wüsste, wäre ich schon
tot ..."
13625,14251,[FRE],"Non, sinon, je serais morte."
13625,14251,[ENG],"If he knew, I'd be dead already..."
14252,14892,[SPA],"No, éste es su ""hobby""."
14252,14892,[ITA],"No, è il suo ""hobby""."
14252,14892,[GER],"Nein, das hier ist sein „Hobby""."
14252,14892,[FRE],"C'est juste son ""hobby""."
14252,14892,[ENG],"No, this is his ""hobby""."
14921,15394,[SPA],Es un sádico.
14921,15394,[ITA],È un sadico.
14921,15394,[GER],Er ist ein Sadist.
14921,15394,[FRE],C'est un sadique.
14921,15394,[ENG],He's a sadist.
15408,16188,[SPA],Se divierte haciendo sufrir a la gente.
15408,16188,[ITA],Prova piacere nel far soffrire la gente.
15408,16188,[GER],"Es macht ihm Spaß, anderen Schmerzen
zuzufügen."
15408,16188,[FRE],Il a du plaisir à faire souffrir les gens.
15408,16188,[ENG],He gets pleasure out of|making people suffer.
16202,16592,[SPA],Es lo peor...
16202,16592,[ITA],Lurido verme...
16202,16592,[GER],Er ist ein Schweinehund ...
16202,16592,[FRE],C'est une ordure...
16202,16592,[ENG],He's scum...
18877,19545,[SPA],¿Tanto te extraña?
18877,19545,[ITA],Ti sembra così strano?
18877,19545,[GER],Sieht es sehr merkwürdig aus?
18877,19545,[FRE],Est-ce que ça te semble étrange?
18877,19545,[ENG],Does it look that strange to you?
19630,20842,[SPA],"No, yo estoy igual... cicatrices por todos
los lados."
19630,20842,[ITA],"No, io sono conciato allo stesso
modo...con cicatrici dappertutto."
19630,20842,[GER],"Nein, mein Körper ist genauso ... voller
Narben."
19630,20842,[FRE],"Non, moi c'est pareil... je suis balafré de
partout."
19630,20842,[ENG],"No, I'm the same way...scars all over."
20856,21120,[SPA],¿Las puedo ver?
20856,21120,[ITA],Posso vedere?
20856,21120,[GER],Darf ich mal sehen?
20856,21120,[FRE],Je peux voir?
20856,21120,[ENG],Can I see?
21120,21412,[SPA],No.
21120,21412,[ITA],No.
21120,21412,[GER],Nein.
21120,21412,[FRE],Non.
21120,21412,[ENG],No.
22597,23098,[SPA],¿Dónde te hiciste ésta?
22597,23098,[ITA],Questa dove te la sei fatta?
22597,23098,[GER],Wo hast du denn die her?
22597,23098,[FRE],"Où est-ce que tu l'as eu, celle-là?"
22597,23098,[ENG],Where'd you get this one?
23099,23976,[SPA],"Me la hice después de desertar a la Unión
Soviética."
23099,23976,[ITA],"Dopo la mia diserzione in Unione
Sovietica."
23099,23976,[GER],"Die ist eine Erinnerung an mein Überlaufen
zur Sowjetunion."
23099,23976,[FRE],"Après être passée du côté de l'Union
Soviétique."
23099,23976,[ENG],I got it after defecting to|the Soviet Union.
24032,25021,[SPA],No te creo. Es más vieja.
24032,25021,[ITA],Non penso. È precedente.
24032,25021,[GER],Das glaube ich nicht. Die Narbe ist älter.
24032,25021,[FRE],Ça m'étonnerait. Ça a l'air bien plus vieux.
24032,25021,[ENG],I don't think so. It's older than that.
25077,25662,[SPA],Romper códigos es un trabajo de oficina.
25077,25662,[ITA],"La decifrazione dei codici è un lavoro
d'ufficio."
25077,25662,[GER],Codes knacken ist ein Schreibtischjob.
25077,25662,[FRE],"Le décodage, ça se fait derrière un
bureau."
25077,25662,[ENG],Code breaking is a desk job.
25662,26163,[SPA],"¿Dónde te pudiste hacer este tipo de
cicatriz?"
25662,26163,[ITA],Dove ti sei fatta questo tipo di cicatrice?
25662,26163,[GER],Wo hast du die her?
25662,26163,[FRE],Où est-ce que tu as eu cette cicatrice?
25662,26163,[ENG],Where'd you get this kind of scar?
26164,26581,[SPA],¿De verdad quieres saberlo?
26164,26581,[ITA],Vuoi proprio saperlo?
26164,26581,[GER],Willst du es wirklich wissen?
26164,26581,[FRE],Tu veux vraiment savoir?
26164,26581,[ENG],You really want to know?
26596,26832,[SPA],...
26596,26832,[ITA],...
26596,26832,[GER],...
26596,26832,[FRE],...
26596,26832,[ENG],...
27334,27724,[SPA],"Pues, peor para ti."
27334,27724,[ITA],"Be', mi spiace per te."
27334,27724,[GER],Zu dumm ...
27334,27724,[FRE],"Eh bien, tant pis."
27334,27724,[ENG],"Well, too bad."
28156,28462,[SPA],...
28156,28462,[ITA],...
28156,28462,[GER],...
28156,28462,[FRE],...
28156,28462,[ENG],...
28588,29437,[SPA],"Una mujer tiene que guardar ciertos
secretos, ¿sabes?"
28588,29437,[ITA],"Una ragazza dovrà pure avere dei segreti,
no?"
28588,29437,[GER],"Eine Frau muss ein paar Geheimnisse
haben."
28588,29437,[FRE],"Tu sais, une fille doit savoir garder ses
secrets."
28588,29437,[ENG],"A girl's got to have some secrets,|you know."
29870,30538,[SPA],"Pero, vale ya. Tienes que seguir."
29870,30538,[ITA],"Ma lasciamo perdere. Devi darti una
mossa."
29870,30538,[GER],Aber genug davon. Du musst aufbrechen.
29870,30538,[FRE],Mais assez parlé de ça. Tu dois continuer.
29870,30538,[ENG],But enough about that.|You've got to get going.
30538,31304,[SPA],"Las pruebas de la Fase 2 del Shagohod
están a punto de comenzar."
30538,31304,[ITA],"Il test della Fase 2 dello Shagohod sta per
iniziare."
30538,31304,[GER],"Die Shagohod-Erprobungen der Phase 2
beginnen bald."
30538,31304,[FRE],"Les essais de Phase 2 du Shagohod vont
bientôt commencer."
