Start Time,End Time,Lang ID,Text
1630,2312,[ENG],You've created a time|paradox!
1630,2312,[FRE],"Tu as créé un paradoxe
temporel!"
1630,2312,[GER],"Du hast ein Zeit-Paradoxon
erschaffen!"
1630,2312,[ITA],"Hai creato un paradosso
temporale!"
1630,2312,[SPA],"¡Has creado una paradoja
temporal!"
2312,3412,[ENG],"Snake, you can't go changing|the future like that!"
2312,3412,[FRE],"Snake, arrête de toujours
changer l'avenir comme ça!"
2312,3412,[GER],"Snake, du kannst die Zukunft
nicht so einfach verändern!"
2312,3412,[ITA],"Snake, non puoi cambiare il
futuro in questo modo!"
2312,3412,[SPA],"Snake, no puedes cambiar el
futuro así."
