Start Time,End Time,Lang ID,Text
0,404,[SPA],En las montañas...
0,404,[ITA],Sulle montagne...
0,404,[GER],In den Bergen ...
0,404,[FRE],Dans les montagnes...
0,404,[ENG],On the mountains...
404,1267,[SPA],"el camuflaje de ""galletas de
chocolate"" será muy efectivo..."
404,1267,[ITA],"la mimetica Cioccolata
sarebbe efficace..."
404,1267,[GER],"wäre Schoko-Chips-Tarnung
sehr wirkungsvoll ..."
404,1267,[FRE],"le camouflage Grains de
chocolat est efficace..."
404,1267,[ENG],chocolate chip camouflage|would be effective...
