Start Time,End Time,Lang ID,Text
0,292,[SPA],Mmm.
0,292,[ITA],Hmm.
0,292,[GER],Hmm.
0,292,[FRE],Mmm.
0,292,[ENG],Hmm.
585,1588,[SPA],Has estado en muchas batallas...
585,1588,[ITA],Certo che ne hai fatte di battaglie.
585,1588,[GER],"Du hast wirklich schon einige Kämpfe
erlebt."
585,1588,[FRE],"Tu as dû en voir, des batailles."
585,1588,[ENG],You've certainly seen your share of|battles.
2173,2827,[SPA],Considérate afortunado.
2173,2827,[ITA],Considerati fortunato.
2173,2827,[GER],Du kannst dich glücklich schätzen.
2173,2827,[FRE],Tu as de la chance.
2173,2827,[ENG],Consider yourself lucky.
2842,4235,[SPA],"Te voy a enseñar lo que es realmente el
infierno..."
2842,4235,[ITA],"Sto per mostrarti com'è realmente
l'inferno..."
2842,4235,[GER],"Ich werde dir zeigen, was „Hölle"" wirklich
bedeutet ..."
2842,4235,[FRE],Je vais te donner une idée de l'enfer...
2842,4235,[ENG],I am about to show you|what hell is really like...
