Start Time,End Time,Lang ID,Text
0,404,[ENG],To open the door...
0,404,[FRE],Pour ouvrir la porte...
0,404,[GER],Zum Öffnen der Tür ...
0,404,[ITA],Per aprire la porta...
0,404,[SPA],Para abrir la puerta...
404,1239,[ENG],you could call over|someone with a key...
404,1239,[FRE],"il faut appeler quelqu'un qui a
 la clé..."
404,1239,[GER],"warum rufen Sie nicht
jemanden mit Schlüssel ...?"
404,1239,[ITA],"potresti chiamare qualcuno
con una chiave..."
404,1239,[SPA],"llama a alguien que tenga la
llave..."
