Start Time,End Time,Lang ID,Text
0,459,[SPA],Si quieres saber más...
0,459,[ITA],Se vuoi saperne di più...
0,459,[GER],"Wenn Sie mehr wissen
möchten ..."
0,459,[FRE],Pour en savoir plus...
0,459,[ENG],If you want to learn more...
459,1183,[SPA],"echa un vistazo al ""MAPA"" del|Visualizador de Supervivencia..."
459,1183,[ITA],"dai un'occhiata a ""MAPPA""
nel Visore di Sopravvivenza..."
459,1183,[GER],"schauen Sie sich die „KARTE""|in der Überlebensanzeige an ..."
459,1183,[FRE],"il faut consulter la CARTE
dans le Visualiseur de survie..."
459,1183,[ENG],"take a look at|the Survival Viewer ""MAP""..."
