Start Time,End Time,Lang ID,Text
0,1017,[SPA],"Cuando aparezca """" en el
demo poligonal..."
0,1017,[ITA],"Quando è visualizzato """"
nel demo del poligono..."
0,1017,[GER],"Wenn im Polygon-Demo „""
eingeblendet wird ..."
0,1017,[FRE],"Si  s'affiche pendant une
cinématique..."
0,1017,[ENG],"When """" is displayed|in the polygon demo..."
1017,1936,[SPA],"pulsa el botón Visión Primera
Persona para..."
1017,1936,[ITA],"premi il tasto Visuale
Soggettiva per..."
1017,1936,[GER],"drücken Sie die
Beobachtungsperspektivetaste, um ..."
1017,1936,[FRE],appuie sur la touche d'Observation|à la première personne pour...
1017,1936,[ENG],press the First Person|View Button to...
