Start Time,End Time,Lang ID,Text
0,404,[SPA],"Hemos perdido de vista al
enemigo."
0,404,[ITA],"Abbiamo perso di vista il
nemico."
0,404,[GER],"Wir haben den Feind aus den
Augen verloren."
0,404,[FRE],On a perdu l'ennemi de vue.
0,404,[ENG],We've lost sight of the enemy.
404,1351,[SPA],"Tiene que estar por aquí en
algún sitio. ¡Descubridlo!"
404,1351,[ITA],"Dev'essere qui, da qualche
parte. Scovatelo!"
404,1351,[GER],"Er steckt garantiert hier
irgendwo. Erledigt ihn!"
404,1351,[FRE],"Il est quelque part par là, c'est sûr.|Forcez-le à se mettre à découvert!"
404,1351,[ENG],He's definitely here|somewhere. Flush him out!
