Start Time,End Time,Lang ID,Text
0,752,[ENG],On the little island|in the southern swamp...
0,752,[FRE],"Sur la petite île du marais,
au sud..."
0,752,[GER],"Auf der kleinen Insel im
südlichen Sumpf ..."
0,752,[ITA],"Sull'isoletta nella palude a
sud..."
0,752,[SPA],"En la pequeña isla, en el
pantano del sur..."
752,1295,[ENG],a bizarre crocodile...
752,1295,[FRE],un crocodile bizarre...
752,1295,[GER],ein bizarres Krokodil ...
752,1295,[ITA],uno strano coccodrillo...
752,1295,[SPA],hay un cocodrilo muy raro...
