Start Time,End Time,Lang ID,Text
0,557,[ENG],C3 explosives have|been discovered
0,557,[FRE],"Des explosifs C3 ont été
découverts"
0,557,[GER],Es wurde C3 auf den Tanks
0,557,[ITA],Scoperti esplosivi al C3
0,557,[SPA],"Se han descubierto
explosivos C3"
557,1058,[ENG],on the liquid fuel tanks.
557,1058,[FRE],"sur les réservoirs de
carburant liquide."
557,1058,[GER],mit Flüssigtreibstoff entdeckt.
557,1058,[ITA],"sui serbatoi di carburante
liquido."
557,1058,[SPA],"en los tanques de
combustible líquido."
