full_path,relative_path_to_file,filename_with_extension,file_stem,extension,filesize,sha1
hqtex/flatlist/ovr_stm/ovr_eu/_win/e02_1.bmp.ctxr,hqtex/flatlist/ovr_stm/ovr_eu/_win,e02_1.bmp.ctxr,e02_1.bmp,ctxr,5592864,d92f72987c702329bdbee81aaf3222722ffc206d
hqtex/flatlist/ovr_stm/ovr_eu/_win/e02_2.bmp_75c18656e1070488b65f4ef3c5459c6a.ctxr,hqtex/flatlist/ovr_stm/ovr_eu/_win,e02_2.bmp_75c18656e1070488b65f4ef3c5459c6a.ctxr,e02_2.bmp_75c18656e1070488b65f4ef3c5459c6a,ctxr,5592864,e73a3a6c66e80c1d7b991b7a835736d9da9ccead
hqtex/flatlist/ovr_stm/ovr_eu/_win/e02_3.bmp_9f9413fdf4806383d89d42846a722a3f.ctxr,hqtex/flatlist/ovr_stm/ovr_eu/_win,e02_3.bmp_9f9413fdf4806383d89d42846a722a3f.ctxr,e02_3.bmp_9f9413fdf4806383d89d42846a722a3f,ctxr,5592864,442b97494799d5cc892e2e431857b41d14579c10
hqtex/flatlist/ovr_stm/ovr_eu/_win/e02_4.bmp_e98df2b1939851f47c8a6c28ea1d4cda.ctxr,hqtex/flatlist/ovr_stm/ovr_eu/_win,e02_4.bmp_e98df2b1939851f47c8a6c28ea1d4cda.ctxr,e02_4.bmp_e98df2b1939851f47c8a6c28ea1d4cda,ctxr,5592864,470720ff6565790cb4aacc93af7d0573e5e73ff0
hqtex/flatlist/ovr_stm/ovr_eu/_win/e04_1.bmp.ctxr,hqtex/flatlist/ovr_stm/ovr_eu/_win,e04_1.bmp.ctxr,e04_1.bmp,ctxr,5592864,5d8ef4e282dbca4f63b14b4dbdeebe175432c281
hqtex/flatlist/ovr_stm/ovr_eu/_win/e04_2.bmp_04dda450a93965ec055c9b3e101e099b.ctxr,hqtex/flatlist/ovr_stm/ovr_eu/_win,e04_2.bmp_04dda450a93965ec055c9b3e101e099b.ctxr,e04_2.bmp_04dda450a93965ec055c9b3e101e099b,ctxr,5592864,3b250664e73eb7d04ba6a6f270a68720f7ed67a9
hqtex/flatlist/ovr_stm/ovr_eu/_win/e04_3.bmp_6e40581365c7129ba9808c175223db1c.ctxr,hqtex/flatlist/ovr_stm/ovr_eu/_win,e04_3.bmp_6e40581365c7129ba9808c175223db1c.ctxr,e04_3.bmp_6e40581365c7129ba9808c175223db1c,ctxr,5592864,37ebc0cf35eddb16b5a5216f7d689f214d4cd278
hqtex/flatlist/ovr_stm/ovr_eu/_win/e04_4.bmp_8c6cd8cff37073ad12c3337cfc6743c9.ctxr,hqtex/flatlist/ovr_stm/ovr_eu/_win,e04_4.bmp_8c6cd8cff37073ad12c3337cfc6743c9.ctxr,e04_4.bmp_8c6cd8cff37073ad12c3337cfc6743c9,ctxr,5592864,d649a2eff7a906a2fe560fb0c7a7000e89cc478f
hqtex/flatlist/ovr_stm/ovr_eu/_win/j04_1.bmp.ctxr,hqtex/flatlist/ovr_stm/ovr_eu/_win,j04_1.bmp.ctxr,j04_1.bmp,ctxr,699488,989a387c0589e5e4e4bbcb2a9974ab87cad66776
hqtex/flatlist/ovr_stm/ovr_eu/_win/j04_2.bmp.ctxr,hqtex/flatlist/ovr_stm/ovr_eu/_win,j04_2.bmp.ctxr,j04_2.bmp,ctxr,699488,c8699620f371becd81c94bc486e267bd7b035780
hqtex/flatlist/ovr_stm/ovr_eu/_win/j04_3.bmp.ctxr,hqtex/flatlist/ovr_stm/ovr_eu/_win,j04_3.bmp.ctxr,j04_3.bmp,ctxr,699488,faedbd25ac7a3ff482fca6f0013f8c32d3781186
