full_path,relative_path_to_file,filename_with_extension,file_stem,extension,filesize,sha1
hqtex/flatlist/ovr_stm/ovr_eu/_win/e02_1.bmp.ctxr,hqtex/flatlist/ovr_stm/ovr_eu/_win,e02_1.bmp.ctxr,e02_1.bmp,ctxr,1398528,403f36f10484a47552e927632f38fcb150b5c1ec
hqtex/flatlist/ovr_stm/ovr_eu/_win/e02_2.bmp_75c18656e1070488b65f4ef3c5459c6a.ctxr,hqtex/flatlist/ovr_stm/ovr_eu/_win,e02_2.bmp_75c18656e1070488b65f4ef3c5459c6a.ctxr,e02_2.bmp_75c18656e1070488b65f4ef3c5459c6a,ctxr,1398528,744597d2d303005e664ae97fe6d5a7a835b3b4c6
hqtex/flatlist/ovr_stm/ovr_eu/_win/e02_3.bmp_9f9413fdf4806383d89d42846a722a3f.ctxr,hqtex/flatlist/ovr_stm/ovr_eu/_win,e02_3.bmp_9f9413fdf4806383d89d42846a722a3f.ctxr,e02_3.bmp_9f9413fdf4806383d89d42846a722a3f,ctxr,1398528,0fef2d99036f90157419a6bc38f1826e1ddd0923
hqtex/flatlist/ovr_stm/ovr_eu/_win/e02_4.bmp_e98df2b1939851f47c8a6c28ea1d4cda.ctxr,hqtex/flatlist/ovr_stm/ovr_eu/_win,e02_4.bmp_e98df2b1939851f47c8a6c28ea1d4cda.ctxr,e02_4.bmp_e98df2b1939851f47c8a6c28ea1d4cda,ctxr,1398528,2c1be5ed467a7f9559ac1f4c2ded0b25d5caead6
hqtex/flatlist/ovr_stm/ovr_eu/_win/e04_1.bmp.ctxr,hqtex/flatlist/ovr_stm/ovr_eu/_win,e04_1.bmp.ctxr,e04_1.bmp,ctxr,1398528,9a21060f11759e859713d0b8c024144ee7d31951
hqtex/flatlist/ovr_stm/ovr_eu/_win/e04_2.bmp_04dda450a93965ec055c9b3e101e099b.ctxr,hqtex/flatlist/ovr_stm/ovr_eu/_win,e04_2.bmp_04dda450a93965ec055c9b3e101e099b.ctxr,e04_2.bmp_04dda450a93965ec055c9b3e101e099b,ctxr,1398528,61b4c88f297f85bcd073b66046ed1b76473a5721
hqtex/flatlist/ovr_stm/ovr_eu/_win/e04_3.bmp_6e40581365c7129ba9808c175223db1c.ctxr,hqtex/flatlist/ovr_stm/ovr_eu/_win,e04_3.bmp_6e40581365c7129ba9808c175223db1c.ctxr,e04_3.bmp_6e40581365c7129ba9808c175223db1c,ctxr,1398528,52edca7dd2581ec6b5f9231d631e03527e611971
hqtex/flatlist/ovr_stm/ovr_eu/_win/e04_4.bmp_8c6cd8cff37073ad12c3337cfc6743c9.ctxr,hqtex/flatlist/ovr_stm/ovr_eu/_win,e04_4.bmp_8c6cd8cff37073ad12c3337cfc6743c9.ctxr,e04_4.bmp_8c6cd8cff37073ad12c3337cfc6743c9,ctxr,1398528,02781b6f13d3d41d45727d1fd735cc293765d9a1
hqtex/flatlist/ovr_stm/ovr_eu/_win/j04_1.bmp.ctxr,hqtex/flatlist/ovr_stm/ovr_eu/_win,j04_1.bmp.ctxr,j04_1.bmp,ctxr,175168,0f7f68b1ff3b3196e7110309352b60af136d0906
hqtex/flatlist/ovr_stm/ovr_eu/_win/j04_2.bmp.ctxr,hqtex/flatlist/ovr_stm/ovr_eu/_win,j04_2.bmp.ctxr,j04_2.bmp,ctxr,175168,c1e1c6d178c83f868bd292ed1e29c6a43baabda2
